location_id,Name,long_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,longitude,latitude,p_1880,p_1890,p_1900,p_1910,G_1880,S_1880,G_1890,S_1890,D_1900,S_1900,G_1910,S_1910,prob,places,
617,Windisch-St. Michael (=St. Michael ob der Gurk?),14,30,11,46,40,52,14.5031,46.6811,102,89,99,75,0,102,0,89,0,99,24,51,0,Leibnitz,#DIV/0!
618,Pischeldorf,14,27,23,46,41,16,14.4564,46.6878,115,53,47,86,72,43,53,0,22,25,72,14,0.6260869565,Ottmanach,#DIV/0!
619,Poggersdorf,14,27,2,46,39,2,14.4506,46.6506,101,90,114,119,2,99,4,86,14,100,64,55,0.0198019802,Pirk,#DIV/0!
620,Pubersdorf,14,25,41,46,38,51,14.4281,46.6475,114,103,108,101,0,114,0,103,15,93,63,38,0,Stuttern,0.1304347826
621,Rain,14,24,57,46,38,7,14.4158,46.6353,39,44,63,106,0,39,0,44,43,20,83,23,0,Treffelsdorf,#DIV/0!
622,Raunach,14,29,23,46,40,19,14.4897,46.6719,15,20,20,13,0,15,20,0,0,20,2,11,0,Eberdorf,#DIV/0!
623,Ströglach,14,27,53,46,39,42,14.4647,46.6617,63,67,62,46,0,63,0,67,1,61,2,44,0,Grossbuch,#DIV/0!
624,Klein-Venedig,14,28,35,46,38,38,14.4764,46.6439,3,0,4,0,0,3,0,0,0,4,0,0,0,Karnberg,#DIV/0!
625,Wabelsdorf,14,30,31,46,39,23,14.5086,46.6564,154,158,143,144,0,154,0,158,0,143,9,135,0,Kleinbuch,#DIV/0!
626,Wirtschach,14,27,11,46,40,28,14.4531,46.6744,38,47,27,21,1,37,0,47,0,27,21,0,0.0263157895,Leiten,#DIV/0!
627,Gemeinde Mieger,,,,,,,,,1047,1087,1056,969,20,1027,33,1054,29,1027,37,932,0.0191021968,Lind,#DIV/0!
628,Berg,14,26,57,46,35,40,14.4492,46.5944,121,125,117,110,0,121,0,125,0,117,0,110,0,Lippitz,#DIV/0!
629,Goritschach,14,24,39,46,33,50,14.4108,46.5639,1917,1927,1937,1947,0,130,0,122,0,124,14,74,0,Nagra,#DIV/0!
630,Gumisch,14,26,41,46,35,53,14.4447,46.5981,8,6,0,0,0,8,0,6,0,0,0,0,0,St. Peter am Bichl,0.0458094742
631,Haber,14,26,12,46,34,48,14.4367,46.58,41,36,36,33,0,41,0,36,0,36,0,33,0,Prikalitz,#DIV/0!
632,Kosasmojach,14,25,43,46,34,4,14.4286,46.5678,42,56,47,33,0,42,0,56,0,47,0,33,0,Stegendorf,0.1304347826
633,Obermieger,14,26,22,46,35,17,14.4394,46.5881,99,85,90,90,0,99,2,83,4,86,0,90,0,Tentschach,0
634,Untermieger,14,26,24,46,35,1,14.44,46.5836,46,48,52,44,0,46,0,48,1,51,0,44,0,Weissenbach,#DIV/0!
635,Obitschach,14,26,13,46,34,28,14.4369,46.5744,78,106,98,84,0,78,2,104,11,87,7,77,0,Winklern,#DIV/0!
636,Rottenstein,14,24,56,46,34,2,14.4156,46.5672,83,105,96,91,0,83,12,93,0,96,9,82,0,Witschach,#DIV/0!
637,Saager,14,29,2,46,34,7,14.4839,46.5686,202,198,199,188,20,182,17,181,9,190,7,181,0.099009901,Haidach,#DIV/0!
638,Sabuatach,14,27,57,46,35,13,14.4658,46.5869,119,120,118,121,0,119,0,120,3,115,0,121,0,Harbach(er Straße),#DIV/0!
639,Woglach (jetzt Kohldorf),14,27,0,46,34,1,14.45,46.5669,78,80,79,87,0,78,0,80,1,78,0,87,0,St. Jakob,0
640,Gemeinde Moosburg,,,,,,,,,2110,2196,2157,2102,1920,190,2097,99,2136,21,2095,7,0.9099526066,Ladinach(er Straße),#DIV/0!
641,Ameisbichl,14,12,52,46,39,47,14.2144,46.6631,59,51,55,50,55,4,51,0,55,0,50,0,0.9322033898,Limmersach,#DIV/0!
642,Arlsdorf,14,13,7,46,41,29,14.2186,46.6914,37,38,51,38,37,0,38,0,51,0,38,0,1,St. Peter Land,0.9934640523
643,Arlsdorfer Gegend,x,,,,,,,,23,18,15,16,23,0,18,0,15,0,16,0,1,St. Peter Stadt,1
644,Bärndorf,14,8,2,46,39,55,14.1339,46.6653,82,110,74,84,82,0,101,9,74,0,84,0,1,Roseneck,#DIV/0!
645,Dellach,14,12,0,46,40,15,14.2,46.6708,27,40,32,31,26,1,40,0,32,0,31,0,0.962962963,Welzenegg,#DIV/0!
646,Freudenberg,14,12,14,46,41,53,14.2039,46.6981,1918,1928,1938,1948,2,0,6,0,13,0,8,0,0.0010427529,Ameisbichl,#N/A
647,Ober-Göriach,14,7,19,46,40,9,14.1219,46.6692,59,61,49,41,54,5,48,13,49,0,38,3,0.9152542373,Ehrenbichl,#DIV/0!
648,Unter-Göriach,14,10,11,46,39,12,14.1697,46.6533,95,109,109,113,84,11,108,1,107,2,113,0,0.8842105263,Emersdorf,#DIV/0!
649,Goritschitzen,14,12,47,46,39,14,14.2131,46.6539,56,58,65,48,32,24,46,12,57,8,48,0,0.5714285714,Faning,#DIV/0!
650,Gradenegg,14,6,37,46,40,12,14.1103,46.67,89,75,88,105,84,5,73,2,88,0,105,0,0.9438202247,Gabriel,0
651,Hojawitsch (Kirche Pirk),14,11,47,46,38,12,14.1964,46.6367,73,102,80,86,36,37,59,43,74,6,86,0,0.4931506849,Grossbuch,#DIV/0!
652,Knasweg,14,8,43,46,40,40,14.1453,46.6778,74,74,71,94,73,1,72,2,71,0,94,0,0.9864864865,St. Martin,0.0090909091
653,Krainig,14,11,56,46,41,46,14.1989,46.6961,50,35,23,34,49,1,35,0,23,0,34,0,0.98,Mörtschen,#DIV/0!
654,Kregab,14,11,6,46,38,39,14.185,46.6442,97,94,81,70,81,16,94,0,81,0,70,0,0.8350515464,Neschka,#DIV/0!
655,Unter-Linden,14,8,24,46,40,7,14.14,46.6686,40,37,39,32,40,0,37,0,39,0,32,0,1,Pitzelstätten,#DIV/0!
656,Moosburg,14,10,24,46,39,26,14.1733,46.6572,220,199,246,238,209,11,199,0,246,0,237,1,0.95,Ponfeld,#DIV/0!
657,Nussberg,14,12,40,46,41,46,14.2111,46.6961,96,109,103,101,89,7,109,0,103,0,101,0,0.9270833333,Retschach,#DIV/0!
658,St. Peter,14,10,40,46,39,58,14.1778,46.6661,143,147,134,156,141,2,147,0,133,1,156,0,0.986013986,Schönfeld,#DIV/0!
659,Prosintschach,14,11,7,46,38,29,14.1853,46.6414,46,43,51,44,21,25,43,0,51,0,43,1,0.4565217391,Simislau,#DIV/0!
660,Ratzenegg,14,11,29,46,39,37,14.1914,46.6603,59,61,68,63,51,8,61,0,68,0,63,0,0.8644067797,Weissenbach,#DIV/0!
661,Rosenau,14,11,30,46,40,36,14.1917,46.6767,85,95,57,58,84,1,95,0,57,0,58,0,0.9882352941,Wölfnitz,0
662,Seigbichl,14,12,35,46,40,3,14.2097,46.6675,42,62,64,43,42,0,62,0,64,0,43,0,1,Goritschach,#DIV/0!
663,Simislau,14,12,38,46,39,27,14.2106,46.6575,1919,1929,1939,1949,20,3,20,0,15,0,19,0,0.0104220948,Pörtschach am See,#DIV/0!
664,Stallhofen,14,8,49,46,39,45,14.1469,46.6625,55,59,64,70,53,2,55,4,64,0,68,2,0.9636363636,Pritschitz,#DIV/0!
665,Tigring,14,11,13,46,41,1,14.1869,46.6836,154,149,149,156,148,6,149,0,145,4,156,0,0.961038961,Rennweg,#DIV/0!
666,Tuderschitz,14,11,53,46,38,57,14.1981,46.6492,85,104,87,89,77,8,91,13,87,0,89,0,0.9058823529,Sallach,#DIV/0!
667,Vögelitz,14,11,17,46,38,53,14.1881,46.6481,31,26,21,24,31,0,26,0,21,0,24,0,1,Windischberg,#DIV/0!
668,Wielen,14,12,9,46,41,3,14.2025,46.6842,30,40,45,48,25,5,40,0,45,0,48,0,0.8333333333,Winklern,#DIV/0!
669,Windischbach,14,12,20,46,41,19,14.2056,46.6886,54,46,60,43,54,0,46,0,60,0,43,0,1,Kosiach,#DIV/0!
670,Windischbach Gegend,14,12,3,46,41,4,14.2008,46.6844,14,13,42,11,13,1,13,0,42,0,11,0,0.9285714286,Kreuth (=Oberkreuth),#DIV/0!
671,Witsch,14,11,12,46,41,35,14.1867,46.6931,52,50,53,46,50,2,50,0,53,0,46,0,0.9615384615,Lipizach,#DIV/0!
672,Ziegelsdorf,14,12,21,46,40,19,14.2058,46.6719,58,65,53,43,54,4,65,0,53,0,43,0,0.9310344828,Radsberg,#DIV/0!
673,Gemeinde Ottmanach,,,,,,,,,968,937,793,793,826,142,880,57,713,80,775,18,0.8533057851,Saberda,#DIV/0!
674,Eixendorf,14,25,51,46,42,4,14.4308,46.7011,100,127,112,112,80,20,122,5,112,0,111,1,0.8,Schwarz,#DIV/0!
675,Gammersdorf,14,24,42,46,41,39,14.4117,46.6942,92,82,55,70,67,25,80,2,46,9,70,0,0.7282608696,Strantschitschach,0.1304347826
676,Göriach,14,25,58,46,43,5,14.4328,46.7181,75,78,69,67,69,6,75,3,68,1,67,0,0.92,Tuzach (=Tutzach),#DIV/0!
677,Groß-Görtschach,14,25,19,46,41,26,14.4219,46.6906,6,3,6,4,0,6,0,3,6,0,4,0,0,Werouzach,#DIV/0!
678,Gröblach,14,23,2,46,41,12,14.3839,46.6867,135,139,114,110,131,4,135,4,114,0,110,0,0.9703703704,St. Ruprecht,0.3494623656
679,Haag,14,24,12,46,40,24,14.4033,46.6733,47,30,32,28,31,16,19,11,6,26,17,11,0.6595744681,Aich,#N/A
680,Kronawet,14,25,36,46,41,42,14.4267,46.695,1920,1930,1940,1950,13,4,3,10,11,0,3,5,0.0067708333,Albersdorf,#N/A
681,Latschach,14,26,16,46,42,50,14.4378,46.7139,90,71,72,70,84,6,71,0,72,0,70,0,0.9333333333,Auen,#N/A
682,Leibnitz,14,24,23,46,41,8,14.4064,46.6856,7,8,3,4,7,0,8,0,2,1,4,0,1,Oberdellach,#DIV/0!
683,Ottmanach,14,25,6,46,42,23,14.4183,46.7064,125,116,77,77,97,28,112,4,77,0,76,1,0.776,Unterdellach,#DIV/0!
684,Pirk,14,26,7,46,42,25,14.4353,46.7069,56,63,45,46,54,2,60,3,45,0,46,0,0.9642857143,Farrendorf,#DIV/0!
685,Rottmannsdorf,x,,,,,,,,97,74,78,75,85,12,73,1,69,9,75,0,0.8762886598,Goritschach,#DIV/0!
686,Stuttern,14,23,38,46,40,55,14.3939,46.6819,33,44,32,30,25,8,33,11,3,29,30,0,0.7575757576,St. Kathrein,0
687,Treffelsdorf,14,24,20,46,42,19,14.4056,46.7053,88,89,87,92,83,5,89,0,82,5,92,0,0.9431818182,Maria Wörth,#DIV/0!
688,Gemeinde St. Peter am Bichl,,,,,,,,,668,682,622,554,668,0,682,0,616,6,553,1,1,Ottosch,#DIV/0!
689,Eberdorf,14,17,3,46,42,37,14.2842,46.7103,34,32,22,13,34,0,32,0,22,0,13,0,1,Penken linke Grenze,#DIV/0!
690,Grossbuch,14,14,44,46,41,23,14.2456,46.6897,32,39,37,30,32,0,39,0,37,0,30,0,1,Penken rechte Grenze,#DIV/0!
691,Karnberg,14,17,31,46,42,40,14.2919,46.7111,77,88,76,75,77,0,88,0,72,4,75,0,1,Raunach ob St. Egyden,0
692,Kleinbuch,14,14,27,46,41,7,14.2408,46.6853,29,37,15,18,29,0,37,0,15,0,18,0,1,Roach,#DIV/0!
693,Leiten,14,17,7,46,41,44,14.2853,46.6956,56,53,45,31,56,0,53,0,45,0,31,0,1,Roda,#DIV/0!
694,Lind,14,17,31,46,41,13,14.2919,46.6869,13,27,2,12,13,0,27,0,2,0,12,0,1,Schiefling,#DIV/0!
695,Lippitz,14,16,42,46,41,42,14.2783,46.695,21,11,12,12,21,0,11,0,12,0,12,0,1,Techelweg,0
696,Nagra,14,16,28,46,40,50,14.2744,46.6806,22,14,15,26,22,0,14,0,15,0,26,0,1,Zauchen,0
697,St. Peter am Bichl,14,16,8,46,41,51,14.2689,46.6975,1921,1931,1941,1951,88,0,96,0,100,0,97,0,0.0458094742,Christofberg,#DIV/0!
698,Prikalitz,14,17,54,46,41,37,14.2983,46.6936,9,3,9,8,9,0,3,0,9,0,8,0,1,Deinsdorf,#DIV/0!
699,Stegendorf,14,17,22,46,41,24,14.2894,46.69,83,85,82,75,83,0,85,0,80,2,74,1,1,Dürnfeld,#DIV/0!
700,Tentschach,14,15,42,46,40,55,14.2617,46.6819,133,124,121,101,133,0,124,0,121,0,101,0,1,Eibelhof,#DIV/0!
701,Weissenbach,14,15,13,46,40,52,14.2536,46.6811,24,18,35,32,24,0,18,0,35,0,32,0,1,Farchern,#DIV/0!
702,Winklern,14,17,26,46,40,59,14.2906,46.6831,31,38,32,14,31,0,38,0,32,0,14,0,1,Freudenberg,#DIV/0!
703,Witschach,14,15,3,46,40,57,14.2508,46.6825,16,17,19,10,16,0,17,0,19,0,10,0,1,Geiersdorf,0
704,Gemeinde St. Peter bei Klagenfurt,,,,,,,,,1128,1381,1416,2459,914,214,1241,140,1402,14,2351,108,0.8102836879,Groß-Görtschach,#DIV/0!
705,Haidach,14,20,54,46,37,43,14.3483,46.6286,74,100,93,114,10,64,83,17,93,0,105,9,0.1351351351,Klein-Görtschach,#DIV/0!
706,Harbach(er Straße),14,20,31,46,37,20,14.3419,46.6222,91,129,277,376,43,48,125,4,277,0,334,42,0.4725274725,Gottesbichl,#DIV/0!
707,St. Jakob,14,21,40,46,37,47,14.3611,46.6297,54,67,117,112,16,38,56,11,117,0,84,28,0.2962962963,Gundersdorf,#DIV/0!
708,Ladinach(er Straße),14,21,21,46,37,30,14.3558,46.625,50,79,51,52,18,32,38,41,51,0,47,5,0.36,Haag,#DIV/0!
709,Limmersach,14,20,49,46,37,7,14.3469,46.6186,125,76,136,159,120,5,76,0,136,0,159,0,0.96,Hollern,#DIV/0!
710,St. Peter Land,14,19,58,46,37,10,14.3328,46.6194,153,193,231,623,152,1,176,17,227,4,623,0,0.9934640523,Hörtendorf,#DIV/0!
711,St. Peter Stadt,14,19,58,46,37,10,14.3328,46.6194,132,486,105,470,132,0,470,16,99,6,468,2,1,Kreuzbichl,#DIV/0!
712,Roseneck,14,21,36,46,36,47,14.36,46.6131,30,36,27,24,24,6,24,12,26,1,24,0,0.8,Kronawet,#DIV/0!
713,St. Ruprecht,x,,,,,,,,200,0,0,0,200,0,0,0,0,0,0,0,1,Lassendorf,#DIV/0!
714,Welzenegg,14,20,54,46,37,55,14.3483,46.6319,1922,1932,1942,1952,199,20,193,22,376,3,507,22,0.1035379813,Leibnitz,#DIV/0!
715,Gemeinde Ponfeld,,,,,,,,,846,897,858,814,846,0,897,0,858,0,814,0,1,St. Lorenzen,0
716,Ameisbichl,14,12,52,46,39,47,14.2144,46.6631,40,39,45,28,40,0,39,0,45,0,28,0,1,St. Margarethen,0
717,Ehrenbichl,14,16,30,46,40,23,14.275,46.6731,15,0,33,33,15,0,0,0,33,0,33,0,1,St. Martin,0.0090909091
718,Emersdorf,14,17,1,46,40,13,14.2836,46.6703,94,164,122,71,94,0,164,0,122,0,71,0,1,Matzendorf,#DIV/0!
719,Faning,14,13,3,46,41,19,14.2175,46.6886,62,75,63,59,62,0,75,0,63,0,59,0,1,Pischeldorf,#DIV/0!
720,Gabriel,14,12,44,46,41,8,14.2122,46.6856,34,34,28,31,34,0,34,0,28,0,31,0,1,Portendorf,#DIV/0!
721,Grossbuch,14,14,44,46,41,23,14.2456,46.6897,92,100,100,106,92,0,100,0,100,0,106,0,1,Reigersdorf,#DIV/0!
722,St. Martin,14,14,5,46,40,39,14.2347,46.6775,34,26,20,26,34,0,26,0,20,0,26,0,1,Schöpfendorf,#DIV/0!
723,Mörtschen,14,13,36,46,40,31,14.2267,46.6753,36,46,48,42,36,0,46,0,48,0,42,0,1,Sillebrucken,#DIV/0!
724,Neschka,14,15,10,46,40,17,14.2528,46.6714,59,58,60,68,59,0,58,0,60,0,68,0,1,St. Thomas,0.0062272963
725,Pitzelstätten,14,15,36,46,40,10,14.26,46.6694,49,50,43,68,49,0,50,0,43,0,68,0,1,Timenitz,0
726,Ponfeld,14,13,51,46,40,21,14.2308,46.6725,96,100,78,87,96,0,100,0,78,0,87,0,1,Vellach,#DIV/0!
727,Retschach,14,13,9,46,40,33,14.2192,46.6758,50,42,39,32,50,0,42,0,39,0,32,0,1,Wutschein,0
728,Schönfeld,14,16,23,46,39,47,14.2731,46.6631,8,5,9,10,8,0,5,0,9,0,10,0,1,Zeiselberg,0
729,Simislau,14,12,38,46,39,27,14.2106,46.6575,9,8,3,8,9,0,8,0,3,0,8,0,1,Zinsdorf,0
730,Weissenbach,14,15,9,46,40,53,14.2525,46.6814,35,19,27,33,35,0,19,0,27,0,33,0,1,Angern,#N/A
731,Wölfnitz,14,15,20,46,40,3,14.2556,46.6675,1923,1933,1943,1953,133,0,131,0,140,0,112,0,0.0691627665,Angersbichl,#N/A
732,Gemeinde Pörtschach am See,,,,,,,,,728,988,1203,1340,127,601,492,496,1093,110,1253,87,0.1744505495,Ehrensdorf,#DIV/0!
733,Goritschach,14,9,52,46,37,57,14.1644,46.6325,65,78,94,134,3,62,19,59,81,13,123,11,0.0461538462,Göltschach,#DIV/0!
734,Pörtschach am See,14,8,26,46,38,16,14.1406,46.6378,265,399,559,604,98,167,332,67,527,32,598,6,0.3698113208,Ober-Guntschach,#DIV/0!
735,Pritschitz,14,10,58,46,37,35,14.1828,46.6264,59,78,100,108,6,53,19,59,78,22,108,0,0.1016949153,Unter-Guntschach,#DIV/0!
736,Rennweg,14,7,58,46,38,56,14.1328,46.6489,38,43,43,44,8,30,35,8,42,1,36,8,0.2105263158,Hainach (Haimach),#DIV/0!
737,Sallach,14,10,10,46,37,52,14.1694,46.6311,92,112,103,101,0,92,5,107,70,33,77,24,0,Maria Rain,#DIV/0!
738,Windischberg,14,7,55,46,38,42,14.1319,46.645,87,101,90,108,2,85,32,69,89,1,87,21,0.0229885057,Nadram,#DIV/0!
739,Winklern,14,9,38,46,38,19,14.1606,46.6386,122,177,214,241,10,112,50,127,206,8,224,17,0.0819672131,Stemeritsch,0.1304347826
740,Gemeinde Radsberg,,,,,,,,,808,754,726,711,0,808,6,748,56,670,213,498,0,Ober-Töllern,#DIV/0!
741,Kosiach,14,23,5,46,33,53,14.3847,46.5647,103,97,92,89,0,103,0,97,10,82,24,65,0,Unter-Töllern,#DIV/0!
742,Kreuth (=Oberkreuth),14,24,36,46,34,29,14.41,46.5747,86,157,154,128,0,86,0,157,0,154,46,82,0,Toppelsdorf,0
743,Lipizach,14,22,17,46,35,31,14.3714,46.5919,182,54,54,56,0,182,0,54,0,54,5,51,0,Tschedram,#DIV/0!
744,Radsberg,14,25,10,46,35,7,14.4194,46.5853,55,110,102,97,0,55,4,106,7,95,16,81,0,St. Ulrich,0
745,Saberda,14,21,2,46,33,50,14.3506,46.5639,108,59,74,57,0,108,0,59,18,56,29,28,0,Zwanzgerberg,0.0588235294
746,Schwarz,14,23,13,46,34,24,14.3869,46.5733,76,100,85,105,0,76,0,100,0,85,45,60,0,Alpen,#N/A
747,Strantschitschach,14,21,15,46,34,16,14.3542,46.5711,54,43,41,38,0,54,0,43,15,26,34,4,0,Bach,#N/A
748,Tuzach (=Tutzach),14,22,44,46,35,15,14.3789,46.5875,1924,1934,1944,1954,0,107,0,99,1,86,14,98,0,Berg,#N/A
749,Werouzach,14,23,31,46,35,3,14.3919,46.5842,37,35,37,29,0,37,2,33,5,32,0,29,0,Goritschitzen,#DIV/0!
750,Gemeinde St. Ruprecht,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,Kerbach,#DIV/0!
751,St. Ruprecht,14,18,31,46,36,43,14.3086,46.6119,720,1399,2874,4710,720,0,1348,51,2849,25,4604,106,1,Kreuth,#DIV/0!
752,Gemeinde Schiefling,,,,,,,,,1291,1383,1332,1414,14,1277,38,1345,76,1256,119,1295,0.0108443067,Krotendorf,#DIV/0!
753,Aich,14,3,3,46,35,33,14.0508,46.5925,36,48,46,58,0,36,0,48,0,46,0,58,0,Lak (in Neudorf),#DIV/0!
754,Albersdorf,14,7,7,46,36,2,14.1186,46.6006,74,92,77,82,0,74,0,92,0,77,0,82,0,Migoriach,#DIV/0!
755,Auen,14,6,0,46,36,58,14.1,46.6161,117,110,112,130,0,117,10,100,15,97,10,120,0,Neudorf,#DIV/0!
756,Oberdellach,14,7,0,46,37,18,14.1167,46.6217,53,48,48,31,0,53,1,47,6,42,7,24,0,Opferholz,#DIV/0!
757,Unterdellach,14,7,35,46,37,21,14.1264,46.6225,49,55,45,55,0,49,1,54,8,37,11,44,0,Schmelzhütte,#DIV/0!
758,Farrendorf,14,5,53,46,35,51,14.0981,46.5975,92,101,111,93,0,92,0,101,0,111,0,93,0,Seebach,#DIV/0!
759,Goritschach,14,7,13,46,36,41,14.1203,46.6114,50,55,59,65,0,50,0,55,0,59,0,65,0,Stein,0.1304347826
760,St. Kathrein,14,4,17,46,35,23,14.0714,46.5897,112,109,106,113,0,112,0,109,0,106,0,113,0,Straschitz,0.1304347826
761,Maria Wörth,14,9,31,46,36,57,14.1586,46.6158,56,62,69,57,6,50,7,55,20,49,28,29,0.1071428571,Thal,0
762,Ottosch,14,5,12,46,33,44,14.0867,46.5622,25,38,31,40,0,25,0,38,0,31,0,40,0,Viktring,#DIV/0!
763,Penken linke Grenze,14,5,34,46,35,5,14.0928,46.5847,89,91,84,93,0,89,0,91,4,80,2,91,0,Weingarten,#DIV/0!
764,Penken rechte Grenze,14,7,24,46,35,3,14.1233,46.5842,89,91,85,94,0,89,0,91,5,80,3,91,0,Wintschach,#DIV/0!
765,Raunach ob St. Egyden,14,4,1,46,34,40,14.0669,46.5778,1925,1935,1945,1955,0,0,0,0,0,0,0,0,0,Bleiburg,#N/A
766,Roach,14,4,33,46,34,23,14.0758,46.5731,49,56,53,62,8,41,6,50,0,53,48,14,0.1632653061,Ebersdorf,#DIV/0!
767,Roda,14,7,43,46,35,52,14.1286,46.5978,55,48,44,52,0,55,0,48,0,44,0,52,0,Schlossberg,#DIV/0!
768,Schiefling,14,5,46,46,36,16,14.0961,46.6044,199,241,228,269,0,199,12,229,15,213,10,259,0,Dolintschitschach,#DIV/0!
769,Techelweg,14,6,42,46,35,26,14.1117,46.5906,85,81,79,69,0,85,1,80,2,77,0,69,0,Feistritz,#DIV/0!
770,Zauchen,14,6,37,46,36,11,14.1103,46.6031,61,57,55,51,0,61,0,57,1,54,0,51,0,Hof,#DIV/0!
771,Gemeinde St. Thomas,,,,,,,,,1649,1644,1480,1466,562,1087,901,743,856,624,1186,280,0.3408126137,Konowetz (Gonowetz),#DIV/0!
772,Christofberg,14,29,3,46,42,37,14.4842,46.7103,23,17,20,15,21,2,5,12,8,12,15,0,0.9130434783,Lettenstätten,#DIV/0!
773,Deinsdorf,14,25,19,46,40,29,14.4219,46.6747,66,66,47,42,12,54,39,27,21,26,25,17,0.1818181818,Hinter-Libitsch,#DIV/0!
774,Dürnfeld,14,24,36,46,41,13,14.41,46.6869,14,17,18,19,13,1,13,4,6,12,11,8,0.9285714286,St. Michael ob Bleiburg,0.017699115
775,Eibelhof,14,26,6,46,40,24,14.435,46.6733,25,19,14,20,23,2,19,0,14,0,16,4,0.92,Penk,#DIV/0!
776,Farchern,14,23,4,46,38,37,14.3844,46.6436,0,6,3,8,0,0,4,2,3,0,8,0,#DIV/0!,Pirkdorf,#DIV/0!
777,Freudenberg,14,27,10,46,41,51,14.4528,46.6975,125,157,106,105,94,31,152,5,106,0,100,5,0.752,Rischberg,#DIV/0!
778,Geiersdorf,14,26,6,46,40,49,14.435,46.6803,90,93,63,95,35,55,55,38,29,34,79,16,0.3888888889,Ruttach,#DIV/0!
779,Groß-Görtschach,14,25,18,46,41,25,14.4217,46.6903,66,63,54,48,16,50,42,21,3,51,13,35,0.2424242424,Traundorf,#DIV/0!
780,Klein-Görtschach,14,25,51,46,41,3,14.4308,46.6842,40,39,31,28,13,27,39,0,9,22,23,5,0.325,Tscherberg,#DIV/0!
781,Gottesbichl,14,22,26,46,39,3,14.3739,46.6508,13,6,9,2,9,4,1,5,9,0,2,0,0.6923076923,Unterort,#DIV/0!
782,Gundersdorf,14,23,1,46,39,21,14.3836,46.6558,1926,1936,1946,1956,10,58,37,31,64,1,39,16,0.005192108,Winkel,#DIV/0!
783,Haag,14,24,12,46,40,25,14.4033,46.6736,13,16,12,12,5,8,8,8,0,12,1,11,0.3846153846,Bach,#N/A
784,Hollern,14,24,57,46,39,19,14.4158,46.6553,28,28,24,25,6,22,0,28,4,20,21,4,0.2142857143,Berg ob Leifling,#N/A
785,Hörtendorf,14,23,59,46,38,7,14.3997,46.6353,76,58,76,52,13,63,8,50,44,32,44,8,0.1710526316,Graditschach left border,#DIV/0!
786,Kreuzbichl,14,22,27,46,39,18,14.3742,46.655,33,26,22,15,4,29,1,25,22,0,14,1,0.1212121212,Graditschach right border,#DIV/0!
787,Kronawet,14,25,36,46,41,42,14.4267,46.695,8,7,10,14,5,3,7,0,0,10,5,9,0.625,Illmitzen,#DIV/0!
788,Lassendorf,14,25,3,46,40,19,14.4175,46.6719,97,83,74,71,2,95,65,18,18,56,63,8,0.0206185567,Kogelnigberg,0
789,Leibnitz,14,24,23,46,41,8,14.4064,46.6856,36,21,30,28,7,29,21,0,7,23,14,14,0.1944444444,Motschula,#DIV/0!
790,St. Lorenzen,14,25,29,46,39,29,14.4247,46.6581,89,92,63,73,0,89,19,73,18,45,68,5,0,Neuhaus,#DIV/0!
791,St. Margarethen,14,23,56,46,38,25,14.3989,46.6403,5,2,2,3,0,5,0,2,0,2,2,1,0,Pudlach,#DIV/0!
792,St. Martin,14,27,16,46,41,38,14.4544,46.6939,9,18,13,5,9,0,18,0,13,0,5,0,1,Wesnitzen,#DIV/0!
793,Matzendorf,14,24,24,46,39,59,14.4067,46.6664,61,54,50,49,21,40,12,42,40,10,48,1,0.3442622951,Ebersdorf,#DIV/0!
794,Pischeldorf,14,27,23,46,41,16,14.4564,46.6878,92,91,98,139,81,11,91,0,98,0,139,0,0.8804347826,St. Georgen,0.975
795,Portendorf,14,22,50,46,39,2,14.3806,46.6506,35,30,21,33,14,21,24,6,17,4,33,0,0.4,Grablach,#DIV/0!
796,Reigersdorf,14,24,9,46,39,0,14.4025,46.65,83,72,68,71,7,76,2,70,53,15,53,18,0.0843373494,Ober-Loibach,#DIV/0!
797,Schöpfendorf,14,25,55,46,40,3,14.4319,46.6675,24,29,25,23,22,2,18,11,16,9,23,0,0.9166666667,Unter-Loibach,#DIV/0!
798,Sillebrucken,14,26,6,46,39,59,14.435,46.6664,32,31,34,26,24,8,31,0,13,21,26,0,0.75,Lokowitzen,#DIV/0!
799,St. Thomas,14,23,57,46,39,50,14.3992,46.6639,1927,1937,1947,1957,12,55,17,60,66,8,30,21,0.0062272963,St. Margarethen,0
800,Timenitz,14,25,6,46,40,58,14.4183,46.6828,92,117,110,110,18,74,66,51,28,82,77,33,0.1956521739,Schattenberg,#DIV/0!
801,Vellach,14,27,3,46,41,27,14.4508,46.6908,35,43,44,33,24,11,30,13,38,6,33,0,0.6857142857,Weissenstein,#DIV/0!
802,Wutschein,14,26,45,46,39,57,14.4458,46.6658,104,80,76,83,14,90,32,48,0,76,79,4,0.1346153846,Woroujach,0
803,Zeiselberg,14,23,23,46,39,41,14.3897,46.6614,51,70,73,78,19,32,8,62,64,9,67,11,0.3725490196,Aich,#N/A
804,Zinsdorf,14,24,56,46,38,53,14.4156,46.6481,49,48,51,35,9,40,17,31,25,26,10,25,0.1836734694,Dobrova,#DIV/0!
805,Gemeinde Toppelsdorf,,,,,,,,,1044,997,896,1049,13,1031,19,978,402,494,732,317,0.0124521073,Draurain,#DIV/0!
